content_id,title,issue_type,location,suggestion,category,source_status,evidence_required,action
cbt-92448be1e0ca,China Remote Work Guide: Digital Nomad Essentials,事实风险,2026-07-31-china-remote-work-guide-a-californians-5-year-chengdu-experience.md:body,动态事实关键词 'cost'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-92448be1e0ca,China Remote Work Guide: Digital Nomad Essentials,事实风险,2026-07-31-china-remote-work-guide-a-californians-5-year-chengdu-experience.md:body,动态事实关键词 'visa'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-92448be1e0ca,China Remote Work Guide: Digital Nomad Essentials,事实风险,2026-07-31-china-remote-work-guide-a-californians-5-year-chengdu-experience.md:body,动态事实关键词 'passport'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-92448be1e0ca,China Remote Work Guide: Digital Nomad Essentials,事实风险,2026-07-31-china-remote-work-guide-a-californians-5-year-chengdu-experience.md:body,动态事实关键词 'fare'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-92448be1e0ca,China Remote Work Guide: Digital Nomad Essentials,事实风险,2026-07-31-china-remote-work-guide-a-californians-5-year-chengdu-experience.md:body,动态事实关键词 'policy'：需核对最新官方信息并注明日期,law / regulation,NO_VERIFIED_SOURCE,官方法律法规原文或政府通知及生效日期,VERIFY_OR_REMOVE
cbt-92448be1e0ca,China Remote Work Guide: Digital Nomad Essentials,事实风险,2026-07-31-china-remote-work-guide-a-californians-5-year-chengdu-experience.md:body,动态事实关键词 'hours'：需核对最新官方信息并注明日期,opening hours,NO_VERIFIED_SOURCE,官方场馆/运营方页面及核验日期,VERIFY_OR_REMOVE
cbt-92448be1e0ca,China Remote Work Guide: Digital Nomad Essentials,事实风险,2026-07-31-china-remote-work-guide-a-californians-5-year-chengdu-experience.md:body,动态事实关键词 'prices'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-92448be1e0ca,China Remote Work Guide: Digital Nomad Essentials,事实风险,2026-07-31-china-remote-work-guide-a-californians-5-year-chengdu-experience.md:body,动态事实关键词 'high-speed rail'：需核对最新官方信息并注明日期,transportation,NO_VERIFIED_SOURCE,官方运营方/线路页面及核验日期,VERIFY_OR_REMOVE
cbt-bfeaa5ca9007,China Photography Guide: Best Spots & Tips,AI幻觉,2026-08-01-china-photography-guide-capturing-the-wonders-of-the-middle-kingdom.md:L75,无来源数据: '14km'；标注来源或移除,distances / durations,NO_VERIFIED_SOURCE,官方线路/地图/运营方文档及核验日期,VERIFY_OR_REMOVE
cbt-bfeaa5ca9007,China Photography Guide: Best Spots & Tips,事实风险,2026-08-01-china-photography-guide-capturing-the-wonders-of-the-middle-kingdom.md:body,动态事实关键词 'visa'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-bfeaa5ca9007,China Photography Guide: Best Spots & Tips,事实风险,2026-08-01-china-photography-guide-capturing-the-wonders-of-the-middle-kingdom.md:body,动态事实关键词 'hours'：需核对最新官方信息并注明日期,opening hours,NO_VERIFIED_SOURCE,官方场馆/运营方页面及核验日期,VERIFY_OR_REMOVE
cbt-bfeaa5ca9007,China Photography Guide: Best Spots & Tips,事实风险,2026-08-01-china-photography-guide-capturing-the-wonders-of-the-middle-kingdom.md:body,动态事实关键词 'rules'：需核对最新官方信息并注明日期,law / regulation,NO_VERIFIED_SOURCE,官方法律法规原文或政府通知及生效日期,VERIFY_OR_REMOVE
cbt-bfeaa5ca9007,China Photography Guide: Best Spots & Tips,事实风险,2026-08-01-china-photography-guide-capturing-the-wonders-of-the-middle-kingdom.md:body,动态事实关键词 'prices'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-bfeaa5ca9007,China Photography Guide: Best Spots & Tips,事实风险,2026-08-01-china-photography-guide-capturing-the-wonders-of-the-middle-kingdom.md:body,动态事实关键词 'charge'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-bfeaa5ca9007,China Photography Guide: Best Spots & Tips,事实风险,2026-08-01-china-photography-guide-capturing-the-wonders-of-the-middle-kingdom.md:body,动态事实关键词 '144-hour'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-bfeaa5ca9007,China Photography Guide: Best Spots & Tips,事实风险,2026-08-01-china-photography-guide-capturing-the-wonders-of-the-middle-kingdom.md:body,动态事实关键词 'transit'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-bfeaa5ca9007,China Photography Guide: Best Spots & Tips,事实风险,2026-08-01-china-photography-guide-capturing-the-wonders-of-the-middle-kingdom.md:body,动态事实关键词 'open'：需核对最新官方信息并注明日期,opening hours,NO_VERIFIED_SOURCE,官方场馆/运营方页面及核验日期,VERIFY_OR_REMOVE
cbt-80ac63165adb,China Travel Guide: August 2026 Updates & Visa Rules,事实风险,2026-08-01-chinabound-travel-guide-2026-08-monthly-update.md:body,动态事实关键词 'cost'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-80ac63165adb,China Travel Guide: August 2026 Updates & Visa Rules,事实风险,2026-08-01-chinabound-travel-guide-2026-08-monthly-update.md:body,动态事实关键词 'fee'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-80ac63165adb,China Travel Guide: August 2026 Updates & Visa Rules,事实风险,2026-08-01-chinabound-travel-guide-2026-08-monthly-update.md:body,动态事实关键词 'policy'：需核对最新官方信息并注明日期,law / regulation,NO_VERIFIED_SOURCE,官方法律法规原文或政府通知及生效日期,VERIFY_OR_REMOVE
cbt-80ac63165adb,China Travel Guide: August 2026 Updates & Visa Rules,事实风险,2026-08-01-chinabound-travel-guide-2026-08-monthly-update.md:body,动态事实关键词 'visa'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-80ac63165adb,China Travel Guide: August 2026 Updates & Visa Rules,事实风险,2026-08-01-chinabound-travel-guide-2026-08-monthly-update.md:body,动态事实关键词 'passport'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-80ac63165adb,China Travel Guide: August 2026 Updates & Visa Rules,事实风险,2026-08-01-chinabound-travel-guide-2026-08-monthly-update.md:body,动态事实关键词 'fare'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-80ac63165adb,China Travel Guide: August 2026 Updates & Visa Rules,事实风险,2026-08-01-chinabound-travel-guide-2026-08-monthly-update.md:body,动态事实关键词 'rules'：需核对最新官方信息并注明日期,law / regulation,NO_VERIFIED_SOURCE,官方法律法规原文或政府通知及生效日期,VERIFY_OR_REMOVE
cbt-80ac63165adb,China Travel Guide: August 2026 Updates & Visa Rules,事实风险,2026-08-01-chinabound-travel-guide-2026-08-monthly-update.md:body,动态事实关键词 'prices'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-cfd5d7b39f09,Chinese Language Survival Phrases Guide 2026,AI幻觉,2026-08-03-chinese-language-survival-phrases-guide.md:L145,无来源数据: '3 billion'；标注来源或移除,unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-cfd5d7b39f09,Chinese Language Survival Phrases Guide 2026,AI幻觉,2026-08-03-chinese-language-survival-phrases-guide.md:L149,"无来源数据: '80,'；标注来源或移除",unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-cfd5d7b39f09,Chinese Language Survival Phrases Guide 2026,事实风险,2026-08-03-chinese-language-survival-phrases-guide.md:body,动态事实关键词 'visa'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-cfd5d7b39f09,Chinese Language Survival Phrases Guide 2026,事实风险,2026-08-03-chinese-language-survival-phrases-guide.md:body,动态事实关键词 'passport'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-cfd5d7b39f09,Chinese Language Survival Phrases Guide 2026,事实风险,2026-08-03-chinese-language-survival-phrases-guide.md:body,动态事实关键词 'prices'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-cfd5d7b39f09,Chinese Language Survival Phrases Guide 2026,事实风险,2026-08-03-chinese-language-survival-phrases-guide.md:body,动态事实关键词 'price'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-cfd5d7b39f09,Chinese Language Survival Phrases Guide 2026,事实风险,2026-08-03-chinese-language-survival-phrases-guide.md:body,动态事实关键词 '144-hour'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-cfd5d7b39f09,Chinese Language Survival Phrases Guide 2026,事实风险,2026-08-03-chinese-language-survival-phrases-guide.md:body,动态事实关键词 'transit'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-cfd5d7b39f09,Chinese Language Survival Phrases Guide 2026,事实风险,2026-08-03-chinese-language-survival-phrases-guide.md:L171,价格/时间/营业信息: 'Monthly'；需注明更新日期,unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-49088019c529,China Family Travel Tips: Guide & Mistakes to Avoid,事实风险,2026-08-05-china-family-travel-tips-a-californians-guide.md:body,动态事实关键词 'fee'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-49088019c529,China Family Travel Tips: Guide & Mistakes to Avoid,事实风险,2026-08-05-china-family-travel-tips-a-californians-guide.md:body,动态事实关键词 'visa'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-49088019c529,China Family Travel Tips: Guide & Mistakes to Avoid,事实风险,2026-08-05-china-family-travel-tips-a-californians-guide.md:body,动态事实关键词 'passport'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-49088019c529,China Family Travel Tips: Guide & Mistakes to Avoid,事实风险,2026-08-05-china-family-travel-tips-a-californians-guide.md:body,动态事实关键词 'hours'：需核对最新官方信息并注明日期,opening hours,NO_VERIFIED_SOURCE,官方场馆/运营方页面及核验日期,VERIFY_OR_REMOVE
cbt-49088019c529,China Family Travel Tips: Guide & Mistakes to Avoid,事实风险,2026-08-05-china-family-travel-tips-a-californians-guide.md:body,动态事实关键词 'price'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-49088019c529,China Family Travel Tips: Guide & Mistakes to Avoid,事实风险,2026-08-05-china-family-travel-tips-a-californians-guide.md:body,动态事实关键词 'high-speed rail'：需核对最新官方信息并注明日期,transportation,NO_VERIFIED_SOURCE,官方运营方/线路页面及核验日期,VERIFY_OR_REMOVE
cbt-49088019c529,China Family Travel Tips: Guide & Mistakes to Avoid,事实风险,2026-08-05-china-family-travel-tips-a-californians-guide.md:body,动态事实关键词 'fees'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-74e8424894c4,China Bargaining Guide: How to Haggle & Shop,AI幻觉,2026-08-07-china-bargaining-and-shopping-guide.md:L100,无来源数据: '1000 yuan'；标注来源或移除,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-74e8424894c4,China Bargaining Guide: How to Haggle & Shop,事实风险,2026-08-07-china-bargaining-and-shopping-guide.md:body,动态事实关键词 'visa'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-74e8424894c4,China Bargaining Guide: How to Haggle & Shop,事实风险,2026-08-07-china-bargaining-and-shopping-guide.md:body,动态事实关键词 'hours'：需核对最新官方信息并注明日期,opening hours,NO_VERIFIED_SOURCE,官方场馆/运营方页面及核验日期,VERIFY_OR_REMOVE
cbt-74e8424894c4,China Bargaining Guide: How to Haggle & Shop,事实风险,2026-08-07-china-bargaining-and-shopping-guide.md:body,动态事实关键词 'prices'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-74e8424894c4,China Bargaining Guide: How to Haggle & Shop,事实风险,2026-08-07-china-bargaining-and-shopping-guide.md:body,动态事实关键词 'price'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-74e8424894c4,China Bargaining Guide: How to Haggle & Shop,事实风险,2026-08-07-china-bargaining-and-shopping-guide.md:body,动态事实关键词 'transit'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-74e8424894c4,China Bargaining Guide: How to Haggle & Shop,事实风险,2026-08-07-china-bargaining-and-shopping-guide.md:body,动态事实关键词 'open'：需核对最新官方信息并注明日期,opening hours,NO_VERIFIED_SOURCE,官方场馆/运营方页面及核验日期,VERIFY_OR_REMOVE
cbt-74e8424894c4,China Bargaining Guide: How to Haggle & Shop,事实风险,2026-08-07-china-bargaining-and-shopping-guide.md:L100,价格/时间/营业信息: '1000 yuan'；需注明更新日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-74e8424894c4,China Bargaining Guide: How to Haggle & Shop,事实风险,2026-08-07-china-bargaining-and-shopping-guide.md:L102,价格/时间/营业信息: 'Money'；需注明更新日期,unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-932a277b1899,China Packing List 2026: What to Bring,事实风险,2026-08-09-china-packing-list-2026-what-to-bring-and-what-to-leave-at-home.md:body,动态事实关键词 'visa'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-932a277b1899,China Packing List 2026: What to Bring,事实风险,2026-08-09-china-packing-list-2026-what-to-bring-and-what-to-leave-at-home.md:body,动态事实关键词 'passport'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-932a277b1899,China Packing List 2026: What to Bring,事实风险,2026-08-09-china-packing-list-2026-what-to-bring-and-what-to-leave-at-home.md:body,动态事实关键词 'price'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-932a277b1899,China Packing List 2026: What to Bring,事实风险,2026-08-09-china-packing-list-2026-what-to-bring-and-what-to-leave-at-home.md:body,动态事实关键词 'charge'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-932a277b1899,China Packing List 2026: What to Bring,事实风险,2026-08-09-china-packing-list-2026-what-to-bring-and-what-to-leave-at-home.md:body,动态事实关键词 '144-hour'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-932a277b1899,China Packing List 2026: What to Bring,事实风险,2026-08-09-china-packing-list-2026-what-to-bring-and-what-to-leave-at-home.md:body,动态事实关键词 'transit'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-932a277b1899,China Packing List 2026: What to Bring,事实风险,2026-08-09-china-packing-list-2026-what-to-bring-and-what-to-leave-at-home.md:L23,价格/时间/营业信息: 'Sunset'；需注明更新日期,unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-932a277b1899,China Packing List 2026: What to Bring,事实风险,2026-08-09-china-packing-list-2026-what-to-bring-and-what-to-leave-at-home.md:L71,价格/时间/营业信息: 'Money'；需注明更新日期,unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-067675763415,How Chinese Food Evolved: 2 Million Years of History,AI幻觉,2026-08-10-chinas-food-through-the-ages-guide.md:L30,"无来源数据: '20,'；标注来源或移除",unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-067675763415,How Chinese Food Evolved: 2 Million Years of History,AI幻觉,2026-08-10-chinas-food-through-the-ages-guide.md:L30,"无来源数据: '10,'；标注来源或移除",unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-067675763415,How Chinese Food Evolved: 2 Million Years of History,AI幻觉,2026-08-10-chinas-food-through-the-ages-guide.md:L72,"无来源数据: '10,'；标注来源或移除",unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-067675763415,How Chinese Food Evolved: 2 Million Years of History,事实风险,2026-08-10-chinas-food-through-the-ages-guide.md:body,动态事实关键词 'rules'：需核对最新官方信息并注明日期,law / regulation,NO_VERIFIED_SOURCE,官方法律法规原文或政府通知及生效日期,VERIFY_OR_REMOVE
cbt-bc3e1afe5dc0,Shanghai Vs Beijing: Which Chinese City Should You Visit...,事实风险,2026-08-10-shanghai-vs-beijing-which-chinese-city-should-you-visit-first-guide.md:body,动态事实关键词 'cost'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-bc3e1afe5dc0,Shanghai Vs Beijing: Which Chinese City Should You Visit...,事实风险,2026-08-10-shanghai-vs-beijing-which-chinese-city-should-you-visit-first-guide.md:body,动态事实关键词 'visa'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-bc3e1afe5dc0,Shanghai Vs Beijing: Which Chinese City Should You Visit...,事实风险,2026-08-10-shanghai-vs-beijing-which-chinese-city-should-you-visit-first-guide.md:body,动态事实关键词 'passport'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-bc3e1afe5dc0,Shanghai Vs Beijing: Which Chinese City Should You Visit...,事实风险,2026-08-10-shanghai-vs-beijing-which-chinese-city-should-you-visit-first-guide.md:body,动态事实关键词 'hours'：需核对最新官方信息并注明日期,opening hours,NO_VERIFIED_SOURCE,官方场馆/运营方页面及核验日期,VERIFY_OR_REMOVE
cbt-bc3e1afe5dc0,Shanghai Vs Beijing: Which Chinese City Should You Visit...,事实风险,2026-08-10-shanghai-vs-beijing-which-chinese-city-should-you-visit-first-guide.md:body,动态事实关键词 'price'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-bc3e1afe5dc0,Shanghai Vs Beijing: Which Chinese City Should You Visit...,事实风险,2026-08-10-shanghai-vs-beijing-which-chinese-city-should-you-visit-first-guide.md:body,动态事实关键词 'high-speed rail'：需核对最新官方信息并注明日期,transportation,NO_VERIFIED_SOURCE,官方运营方/线路页面及核验日期,VERIFY_OR_REMOVE
cbt-bc3e1afe5dc0,Shanghai Vs Beijing: Which Chinese City Should You Visit...,事实风险,2026-08-10-shanghai-vs-beijing-which-chinese-city-should-you-visit-first-guide.md:body,动态事实关键词 '144-hour'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-bc3e1afe5dc0,Shanghai Vs Beijing: Which Chinese City Should You Visit...,事实风险,2026-08-10-shanghai-vs-beijing-which-chinese-city-should-you-visit-first-guide.md:body,动态事实关键词 'transit'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-034b43ef5e3a,Chinese Tea Culture: Where to Experience Authentic Teahouses,事实风险,2026-08-11-chinese-tea-culture-where-to-experience-authentic-teahouses.md:body,动态事实关键词 'open'：需核对最新官方信息并注明日期,opening hours,NO_VERIFIED_SOURCE,官方场馆/运营方页面及核验日期,VERIFY_OR_REMOVE
cbt-0bb1cb1e308d,"China National Parks: Zhangjiajie, Jiuzhaigou, And Beyond Guide",AI幻觉,2026-08-12-china-national-parks-zhangjiajie-jiuzhaigou-and-beyond-guide.md:L45,无来源数据: '8 km'；标注来源或移除,distances / durations,NO_VERIFIED_SOURCE,官方线路/地图/运营方文档及核验日期,VERIFY_OR_REMOVE
cbt-0bb1cb1e308d,"China National Parks: Zhangjiajie, Jiuzhaigou, And Beyond Guide",事实风险,2026-08-12-china-national-parks-zhangjiajie-jiuzhaigou-and-beyond-guide.md:body,动态事实关键词 'visa'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-0bb1cb1e308d,"China National Parks: Zhangjiajie, Jiuzhaigou, And Beyond Guide",事实风险,2026-08-12-china-national-parks-zhangjiajie-jiuzhaigou-and-beyond-guide.md:body,动态事实关键词 'hours'：需核对最新官方信息并注明日期,opening hours,NO_VERIFIED_SOURCE,官方场馆/运营方页面及核验日期,VERIFY_OR_REMOVE
cbt-0bb1cb1e308d,"China National Parks: Zhangjiajie, Jiuzhaigou, And Beyond Guide",事实风险,2026-08-12-china-national-parks-zhangjiajie-jiuzhaigou-and-beyond-guide.md:body,动态事实关键词 'rules'：需核对最新官方信息并注明日期,law / regulation,NO_VERIFIED_SOURCE,官方法律法规原文或政府通知及生效日期,VERIFY_OR_REMOVE
cbt-0bb1cb1e308d,"China National Parks: Zhangjiajie, Jiuzhaigou, And Beyond Guide",事实风险,2026-08-12-china-national-parks-zhangjiajie-jiuzhaigou-and-beyond-guide.md:body,动态事实关键词 'high-speed rail'：需核对最新官方信息并注明日期,transportation,NO_VERIFIED_SOURCE,官方运营方/线路页面及核验日期,VERIFY_OR_REMOVE
cbt-0bb1cb1e308d,"China National Parks: Zhangjiajie, Jiuzhaigou, And Beyond Guide",事实风险,2026-08-12-china-national-parks-zhangjiajie-jiuzhaigou-and-beyond-guide.md:body,动态事实关键词 'open'：需核对最新官方信息并注明日期,opening hours,NO_VERIFIED_SOURCE,官方场馆/运营方页面及核验日期,VERIFY_OR_REMOVE
cbt-0adceab18b53,Alipay for Foreigners in China: Setup Guide and Payment Tips (2026) — Foreigners Payment Setup,事实风险,alipay-for-foreigners-guide.md:body,动态事实关键词 'policy'：需核对最新官方信息并注明日期,law / regulation,NO_VERIFIED_SOURCE,官方法律法规原文或政府通知及生效日期,VERIFY_OR_REMOVE
cbt-0adceab18b53,Alipay for Foreigners in China: Setup Guide and Payment Tips (2026) — Foreigners Payment Setup,事实风险,alipay-for-foreigners-guide.md:body,动态事实关键词 'restriction'：需核对最新官方信息并注明日期,law / regulation,NO_VERIFIED_SOURCE,官方法律法规原文或政府通知及生效日期,VERIFY_OR_REMOVE
cbt-0adceab18b53,Alipay for Foreigners in China: Setup Guide and Payment Tips (2026) — Foreigners Payment Setup,事实风险,alipay-for-foreigners-guide.md:body,动态事实关键词 'visa'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-0adceab18b53,Alipay for Foreigners in China: Setup Guide and Payment Tips (2026) — Foreigners Payment Setup,事实风险,alipay-for-foreigners-guide.md:body,动态事实关键词 'passport'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-07563e9b51cc,How to Use Alipay & WeChat Pay in China (2026),事实风险,alipay-wechat-pay-foreigners-guide.md:body,动态事实关键词 'visa'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-07563e9b51cc,How to Use Alipay & WeChat Pay in China (2026),事实风险,alipay-wechat-pay-foreigners-guide.md:body,动态事实关键词 'passport'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
